Book_ID,Authors,Publication_Year,Title,title,language_code,average_rating,Ratings_Count,Total_Ratings,Text_Reviews,One_Star_Ratings,Two_Star_Ratings,Three_Star_Ratings,Four_Star_Ratings,Five_Star_Ratings
8506,T.A. Barron,1996.0,The Lost Years of Merlin,"The Lost Years (The Lost Years of Merlin, #1)",eng,3.97,12146,14928,629,277,701,3391,5350,5209
8507,Maria V. Snyder,2009.0,Storm Glass,"Storm Glass (Glass, #1)",eng,3.95,18218,20205,1444,225,973,4726,7908,6373
8510,Margaret Peterson Haddix,2005.0,"Among the Enemy (Shadow Children, #6)","Among the Enemy (Shadow Children, #6)",en-US,4.16,14836,15316,516,79,417,2949,5473,6398
8521,Pam Muñoz Ryan,2015.0,Echo,Echo,eng,4.36,14864,15642,3526,208,359,1555,5013,8507
8526,Suzanne Weyn,2004.0,The Bar Code Tattoo (Point Thriller),"The Bar Code Tattoo (Bar Code, #1)",eng,3.55,14037,14770,1284,849,1883,4098,4133,3807
8530,Thomas E. Sniegoski,2010.0,"The Fallen and Leviathan (The Fallen, #1-2)","The Fallen and Leviathan (The Fallen, #1-2)",eng,3.74,13676,14076,867,685,1362,3381,4078,4570
8543,Angela Johnson,2003.0,The First Part Last,"The First Part Last (Heaven, #2)",eng,3.96,12689,13062,1481,245,827,2985,4178,4827
8554,Jennifer Lynn Barnes,2013.0,The Naturals,"The Naturals (The Naturals, #1)",eng,4.16,16704,18010,2671,209,595,2984,6452,7770
8557,"Michael Buckley, Peter Ferguson",2008.0,Tales From the Hood,"Tales From the Hood (The Sisters Grimm, #6)",en-US,4.29,15020,15534,415,129,337,2284,5001,7783
8573,Jess Rothenberg,2012.0,The Catastrophic History of You and Me,The Catastrophic History of You and Me,en-US,4.04,12890,14184,1965,347,762,2601,4720,5754
8574,April Henry,2010.0,"Girl, Stolen","Girl, Stolen (Girl, Stolen #1)",eng,3.99,13108,13945,2006,212,713,3200,4724,5096
8575,Obert Skye,2007.0,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)","Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",eng,3.97,11192,11530,334,271,744,2526,3525,4464
8577,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",2011.0,The girl who was on fire,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,en-US,4.28,10189,10659,514,213,415,1556,2425,6050
8587,Jennifer A. Nielsen,2014.0,The Shadow Throne,"The Shadow Throne (The Ascendance Trilogy, #3)",eng,4.23,15731,16729,2277,112,534,2540,5724,7819
8591,L.M. Montgomery,1925.0,Emily Climbs,"Emily Climbs (Emily, #2)",eng,4.14,15498,17033,420,162,532,3212,6029,7098
8597,Lauren Myracle,2004.0,"ttyl (Internet Girls, #1)","ttyl (Internet Girls, #1)",en-US,3.46,14505,14790,1824,1006,2083,4412,3749,3540
8607,Robert Muchamore,2005.0,The Killing (Cherub #4),"The Killing (Cherub, #4)",eng,4.12,11584,12355,306,85,423,2411,4417,5019
8610,Lisi Harrison,2005.0,"Revenge of the Wannabes (The Clique, #3)","Revenge of the Wannabes (The Clique, #3)",,3.76,12935,13703,701,449,1344,3741,3664,4505
8626,Lemony Snicket,2002.0,Lemony Snicket: The Unauthorized Autobiography,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),,3.72,14205,14992,571,372,1415,4415,4558,4232
8637,Scott Westerfeld,2005.0,"Touching Darkness (Midnighters, #2)","Touching Darkness (Midnighters, #2)",en-US,3.89,16168,17422,784,164,912,4709,6581,5056
8643,Philip Reeve,2001.0,Mortal Engines,"Mortal Engines (The Hungry City Chronicles, #1)",eng,3.98,12868,14520,1127,242,760,2971,5583,4964
8652,"William Nicholson, Peter Sís",2000.0,The Wind Singer,"The Wind Singer (Wind on Fire, #1)",eng,3.84,12654,14508,472,341,957,3647,5351,4212
8658,Lisa O'Donnell,2012.0,The Death of Bees,The Death of Bees,eng,3.81,11530,13043,2129,302,708,3173,5824,3036
8660,Rachel Caine,2012.0,Black Dawn,"Black Dawn (The Morganville Vampires, #12)",eng,4.26,14778,16717,994,106,448,2622,5311,8230
8678,Gail Carriger,2013.0,Curtsies & Conspiracies,"Curtsies & Conspiracies (Finishing School, #2)",eng,4.11,15078,18011,2041,91,355,3220,8081,6264
8714,Sharon G. Flake,1998.0,The Skin I'm In,The Skin I'm In,eng,4.13,9634,10873,1397,153,492,1979,3377,4872
8720,Jessica Sorensen,2011.0,The Underworld,"The Underworld (Fallen Star, #2)",eng,4.12,11604,13910,477,152,512,2572,4966,5708
8728,V.C. Andrews,1984.0,"Fallen Hearts (Casteel, #3)","Fallen Hearts (Casteel, #3)",eng,3.89,12450,12873,112,133,880,3550,3980,4330
8734,Lisi Harrison,2005.0,Invasion of the Boy Snatchers,"Invasion of the Boy Snatchers (The Clique, #4)",,3.79,13093,13343,586,424,1301,3533,3542,4543
8740,Louisa May Alcott,1868.0,Good Wives,"Good Wives (Little Women, #1.5)",,3.92,13964,15888,441,296,899,3903,5395,5395
8745,Jacqueline Wilson,1997.0,Girls in Love,"Girls in Love (Girls, #1)",eng,3.53,11953,12440,221,508,1514,4215,3290,2913
8749,Jocelyn Davies,2011.0,A Beautiful Dark ,"A Beautiful Dark (A Beautiful Dark, #1)",en-US,3.9,16529,16909,1320,557,1238,3819,5086,6209
8761,Anthony Horowitz,2006.0,Evil Star,"Evil Star (The Gatekeepers, #2)",,3.98,12391,14255,448,148,695,3249,5336,4827
8777,"James Patterson, Michael Ledwidge",2007.0,The Dangerous Days of Daniel X,"The Dangerous Days of Daniel X (Daniel X, #1)",en-US,3.57,14222,15221,1529,956,1871,4056,4153,4185
8780,Elizabeth Eulberg,2011.0,Prom and Prejudice,Prom and Prejudice,eng,3.82,16286,16771,1805,363,1363,4502,5182,5361
8787,Brian Jacques,1998.0,Marlfox,"Marlfox (Redwall, #11)",,3.99,13426,13974,166,76,556,3520,5112,4710
8794,Morris Gleitzman,2005.0,Once,"Once (Once, #1)",,4.2,11045,12342,1403,131,338,1830,4737,5306
8795,Cecily von Ziegesar,2003.0,Because I'm Worth It,"Because I'm Worth It (Gossip Girl, #4)",,3.57,13443,14018,302,353,1571,5054,3778,3262
8797,Sara Shepard,2012.0,"Stunning (Pretty Little Liars, #11)","Stunning (Pretty Little Liars, #11)",en-US,3.95,13636,14426,792,229,939,3459,4449,5350
8800,Carl Hiaasen,2009.0,Scat,Scat,en-US,3.94,13291,14382,1844,173,679,3421,5739,4370
8810,Sara B. Larson,2014.0,Defy,"Defy (Defy, #1)",eng,3.74,15160,16181,2261,757,1406,3802,5480,4736
8832,Clive Barker,2004.0,"Days of Magic, Nights of War","Days of Magic, Nights of War (Abarat, #2)",en-US,4.2,10755,12314,404,112,369,1861,4513,5459
8841,"Neil Gaiman, Michael Reaves",2007.0,InterWorld,"InterWorld (InterWorld, #1)",en-US,3.51,12419,14903,1641,311,1604,5460,5163,2365
8842,David Levithan,2004.0,The Realm of Possibility,The Realm of Possibility,en-US,3.94,13390,13768,1161,328,892,3036,4504,5008
8844,Brenna Yovanoff,2010.0,The Replacement,The Replacement,en-US,3.56,15945,17635,2647,786,2053,5246,5588,3962
8866,Perry Moore,2007.0,Hero,Hero,eng,3.88,13464,14568,1386,431,1100,3332,4655,5050
8869,Kiera Cass,2015.0,Happily Ever After,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",eng,4.22,15230,18380,1872,153,532,3004,6186,8505
8870,"John D. Fitzgerald, Mercer Mayer",1967.0,The Great Brain,The Great Brain (Great Brain #1),eng,4.16,13422,13870,776,242,389,2297,4876,6066
8875,Sonya Sones,2001.0,What My Mother Doesn't Know,What My Mother Doesn't Know (What My Mother Doesn't Know #1),eng,3.83,12388,13332,1457,336,1052,3440,4266,4238
8888,Louisa May Alcott,1869.0,An Old-Fashioned Girl,An Old-Fashioned Girl,,4.05,12818,15032,709,236,700,3126,4944,6026
8893,Ursula K. Le Guin,2001.0,The Other Wind,"The Other Wind (Earthsea Cycle, #6)",en-GB,4.06,11325,13218,597,97,467,2734,5203,4717
8910,Jessica Day George,2008.0,"Sun and Moon, Ice and Snow","Sun and Moon, Ice and Snow",en-US,3.97,17095,17927,1868,221,902,4165,6556,6083
8922,Frank Beddor,2007.0,Seeing Redd,"Seeing Redd (The Looking Glass Wars, #2)",en-US,3.85,14540,15711,1116,230,1020,4157,5798,4506
8927,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",2011.0,Unknown,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,en-US,3.91,13207,13334,561,543,996,2969,3477,5349
8935,Cat Patrick,2011.0,Forgotten,Forgotten,eng,3.79,14045,16681,2272,385,1420,4329,5718,4829
8941,Katie Klein,2011.0,Cross My Heart,"Cross My Heart (Cross My Heart, #1)",eng,3.92,17479,17964,837,350,984,4229,6607,5794
8942,Trish Doller,2012.0,Something Like Normal,Something like Normal,eng,3.81,15206,15769,1604,415,1124,4073,5517,4640
8951,Nancy Farmer,1994.0,"The Ear, the Eye, and the Arm","The Ear, the Eye, and the Arm",,3.85,12389,13107,757,396,875,3068,4762,4006
8958,Julie Kagawa,2014.0,Talon,"Talon (Talon, #1)",eng,3.77,15818,17700,2840,630,1502,4386,6045,5137
8962,Heather Brewer,2010.0,Twelfth Grade Kills,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",eng,4.36,13282,13845,722,179,422,1758,3420,8066
8968,Neal Shusterman,2010.0,Bruiser,Bruiser,en-US,4.04,12499,13161,2005,203,563,2522,5054,4819
8989,Malorie Blackman,2003.0,"Knife Edge (Noughts and Crosses, #2)","Knife Edge (Noughts & Crosses, #2)",,4.06,11696,12396,449,84,450,2511,4896,4455
8993,Lauren Barnholdt,2011.0,Unknown,Sometimes It Happens,en-US,3.85,11911,12156,561,287,960,3113,3698,4098
8995,Robin McKinley,1993.0,Deerskin,Deerskin,en-US,3.88,15982,17728,1124,620,1328,3806,5810,6164
9003,Rick Yancey,2009.0,The Monstrumologist,"The Monstrumologist (The Monstrumologist, #1)",eng,3.89,12547,14734,2388,526,1115,2999,4951,5143
9007,Gena Showalter,2009.0,Intertwined,"Intertwined (Intertwined, #1)",eng,3.87,16399,17141,1196,597,1296,3781,5574,5893
9010,John Marsden,1997.0,Burning For Revenge,"Burning For Revenge (Tomorrow, #5)",eng,4.18,11616,12913,275,44,284,2175,5207,5203
9013,Myra McEntire,2011.0,Hourglass,"Hourglass (Hourglass, #1)",eng,3.8,17572,18437,2474,622,1449,4501,6245,5620
9048,J.K. Rowling,2001.0,Unknown,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,eng,4.4,10736,11732,185,106,304,1548,2595,7179
9053,John Flanagan,2013.0,"The Royal Ranger (Ranger's Apprentice, #12)","The Royal Ranger (Ranger's Apprentice, #12)",,4.4,11359,14710,1105,131,333,1527,4264,8455
9056,Jenna Black,2010.0,Glimmerglass,"Glimmerglass (Faeriewalker, #1)",en-US,3.76,18605,19121,1293,701,1629,4846,6322,5623
9069,Ann M. Martin,2002.0,A Corner of the Universe,A Corner of the Universe,eng,4.06,11914,12484,1105,167,537,2563,4324,4893
9075,Jessica Day George,2010.0,Princess of Glass,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",eng,4.03,17052,17729,1669,145,694,3966,6525,6399
9077,Jasper Fforde,2010.0,The Last Dragonslayer,"The Last Dragonslayer (The Chronicles of Kazam, #1)",eng,3.86,12033,15781,2408,213,722,3942,7092,3812
9081,Georgia Byng,2002.0,Molly Moon's Incredible Book of Hypnotism,"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",eng,3.87,16311,17405,783,539,1179,4178,5613,5896
9137,Chris Heimerdinger,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)","Tennis Shoes Among the Nephites (Tennis Shoes, #1)",eng,4.01,13112,13340,679,411,574,2693,4514,5148
9138,Laurie Faria Stolarz,2003.0,Blue Is for Nightmares,"Blue is for Nightmares (Blue is for Nightmares, #1)",en-US,3.81,15848,16273,851,589,1396,3975,4919,5394
9146,Derek Landy,2010.0,Dark Days,"Dark Days (Skulduggery Pleasant, #4)",eng,4.45,12047,13263,560,43,143,1284,4148,7645
9152,"Philip Pullman, John Lawrence",2003.0,Lyra's Oxford,"Lyra's Oxford (His Dark Materials, #3.5)",en-US,3.52,12665,14684,702,201,1473,5897,4756,2357
9179,Sarah Crossan,2012.0,Breathe,"Breathe (Breathe, #1)",en-US,3.69,13504,14779,1705,433,1323,4281,5109,3633
9190,Cassandra Clare,2012.0,Unknown,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",,4.59,10426,11483,264,114,147,826,2137,8259
9198,Madeleine L'Engle,1989.0,"An Acceptable Time (Time Quintet, #5)","An Acceptable Time (A Wrinkle in Time Quintet, #5)",eng,3.86,13596,15174,593,208,906,4110,5507,4443
9207,Robin Benway,2015.0,Emmy & Oliver,Emmy & Oliver,eng,3.91,13260,14587,2284,281,718,3410,5811,4367
9218,Brodi Ashton,2013.0,Everbound,"Everbound (Everneath, #2)",en-US,4.06,15865,16560,1678,261,833,3136,5676,6654
9259,Holly Black,2011.0,Unknown,"Red Glove (Curse Workers, #2)",en-US,3.98,16108,17664,1677,245,685,3798,7379,5557
9270,Robin McKinley,1997.0,Rose Daughter,Rose Daughter,eng,3.77,15696,16624,973,269,1302,4754,5988,4311
9308,Susan Cooper,1984.0,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",The Dark Is Rising Sequence  (The Dark Is Rising #1-5),eng,4.29,11988,13225,642,169,386,1758,4102,6810
9327,Eoin Colfer,2003.0,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)","Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",en-US,4.29,10692,10940,121,198,367,1466,2973,5936
9328,Shana Norris,2011.0,Unknown,"The Boyfriend Thief (Stolen Kiss, #1)",eng,3.74,12080,12522,579,323,1078,3814,3627,3680
9332,Jessica Sorensen,2011.0,Unknown,"The Vision (Fallen Star, #3)",eng,4.15,12519,12785,380,119,440,2260,4516,5450
9338,Jessica Verday,2010.0,The Haunted,"The Haunted (The Hollow, #2)",en-CA,4.15,12890,13480,626,258,682,2271,3829,6440
9340,Julie Buxbaum,2016.0,Tell Me Three Things,Tell Me Three Things,eng,4.1,15565,18097,3127,218,573,3140,7359,6807
9341,Cecily von Ziegesar,2005.0,"The It Girl (It Girl, Book 1)","The It Girl (It Girl, #1)",eng,3.66,11929,12276,416,484,1215,3672,3547,3358
9352,Margaret Peterson Haddix,2005.0,Double Identity,Double Identity,,4.01,12978,13848,1287,144,782,3061,4623,5238
9357,"James Lincoln Collier, Christopher Collier",1974.0,My Brother Sam Is Dead,My Brother Sam Is Dead,eng,3.39,12817,13445,1556,920,1776,4368,3894,2487
9361,Laurie Halse Anderson,2002.0,Unknown,Catalyst,en-US,3.62,13840,14722,1354,309,1534,4769,4987,3123
9371,Brian Jacques,1999.0,The Legend of Luke,"The Legend of Luke (Redwall, #12)",,3.99,12658,13412,165,88,567,3365,4817,4575
9395,Louis Sachar,2006.0,Small Steps,"Small Steps (Holes, #2)",eng,3.69,11837,13095,1387,267,1177,4066,4471,3114
9409,Bette Greene,1973.0,Summer of My German Soldier,"Summer of My German Soldier (Summer of My German Soldier, #1)",,3.66,12108,14177,902,452,1268,4203,4973,3281
9424,Ursula K. Le Guin,2001.0,Tales from Earthsea,"Tales from Earthsea (Earthsea Cycle, #5)",eng,4.0,11530,13238,465,70,474,3080,5434,4180
9438,"Roderick Gordon, Brian  Williams",2007.0,Tunnels,"Tunnels (Tunnels, #1)",en-CA,3.57,11678,13324,1406,737,1543,3730,4029,3285
9450,Garth Nix,2014.0,Clariel: The Lost Abhorsen,"Clariel (Abhorsen, #4)",eng,3.79,10616,14173,1810,178,908,4069,5640,3378
9461,"Lemony Snicket, Brett Helquist",2006.0,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)",A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),en-GB,4.28,11240,11806,911,121,367,1606,3744,5968
9470,"Amie Kaufman, Jay Kristoff, Marie Lu",2016.0,Gemina,"Gemina (The Illuminae Files, #2)",eng,4.56,10960,17426,4612,92,169,972,4803,11390
9471,Chris Crutcher,1993.0,Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes,en-US,3.94,11544,12026,1038,261,658,2531,4653,3923
9489,Alex   Sanchez,2001.0,Rainbow Boys,"Rainbow Boys (Rainbow Trilogy, #1)",eng,3.85,11146,11349,484,371,892,2774,3346,3966
9500,Alexandra Adornetto,2012.0,Heaven,"Heaven (Halo, #3)",eng,3.91,14520,15135,1122,778,1164,3011,3894,6288
9501,Cynthia Hand,2015.0,The Last Time We Say Goodbye,The Last Time We Say Goodbye,eng,4.11,11063,12424,2033,134,444,2173,4869,4804
9509,Jack Gantos,1998.0,Joey Pigza Swallowed the Key (Joey Pigza Books),"Joey Pigza Swallowed the Key (Joey Pigza, #1)",eng,3.74,12985,13420,864,613,1146,3380,4222,4059
9544,"Morton Rhue, Todd Strasser",1981.0,The Wave,The Wave,eng,3.54,9392,13141,1429,429,1554,4242,4346,2570
9564,Charlie Higson,2005.0,SilverFin,"SilverFin (Young Bond, #1)",eng,3.8,10189,10920,537,265,833,2805,3952,3065
9567,Gennifer Albin,2012.0,Crewel,"Crewel (Crewel World, #1)",eng,3.74,14101,16145,2322,526,1367,4146,5804,4302
9569,Angie Thomas,2017.0,The Hate U Give,The Hate U Give,eng,4.62,32610,38333,9038,208,321,1814,9207,26783
9573,Susane Colasanti,2012.0,Keep Holding On,Keep Holding On,en-US,3.85,11397,11697,924,376,937,2972,3195,4217
9583,Rachel Vincent,2010.0,My Soul to Steal,"My Soul to Steal (Soul Screamers, #4)",en-US,4.13,14593,15236,873,181,612,2802,5036,6605
9596,Lauren Conrad,2010.0,Sugar and Spice (L.A. Candy #3),"Sugar and Spice (L.A. Candy, #3)",en-US,3.54,10488,11775,559,278,1367,4264,3444,2422
9599,Robert C. O'Brien,1974.0,Z for Zachariah,Z for Zachariah,eng,3.64,9332,11496,1390,428,1029,3318,4253,2468
9611,Ally Carter,2015.0,All Fall Down,"All Fall Down (Embassy Row, #1)",eng,3.82,13821,16384,2541,317,1221,4414,5645,4787
9616,Jenny O'Connell,2007.0,The Book of Luke,The Book of Luke,en-US,3.73,12623,12757,355,382,1169,3725,3697,3784
9634,Lauren Oliver,2012.0,Annabel,"Annabel (Delirium, #0.5)",,3.78,13619,14287,915,157,1033,4460,4731,3906
9636,Nancy Farmer,2004.0, The Sea of Trolls,"The Sea of Trolls (Sea of Trolls, #1)",eng,4.0,12069,12956,956,232,598,2730,4826,4570
9644,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016.0,My Lady Jane,"My Lady Jane (The Lady Janies, #1)",eng,4.12,12794,15433,4228,181,557,2533,6090,6072
9647,Robert Cormier,1977.0,I Am the Cheese,I Am the Cheese,en-GB,3.74,11099,12684,1221,431,1010,3286,4616,3341
9654,"Carlos Ruiz Zafón, Lucia Graves",1998.0,El palacio de la medianoche,"The Midnight Palace (Niebla, #2)",,3.58,7784,12137,959,267,1301,4047,4117,2405
9672,John Marsden,1998.0,The Night is for Hunting,"The Night Is for Hunting (Tomorrow, #6)",eng,4.15,10908,12132,256,33,299,2211,4868,4721
9701,Claudia Gray,2015.0,Star Wars: Lost Stars,Lost Stars (Star Wars: Journey to the Force Awakens),eng,4.25,8861,10718,1652,63,262,1369,4224,4800
9704,Lisi Harrison,2006.0,"The Pretty Committee Strikes Back (The Clique, #5)","The Pretty Committee Strikes Back (The Clique, #5)",,3.84,12307,12480,521,369,1110,3215,3278,4508
9708,Lisi Harrison,2006.0,"Dial L for Loser (The Clique, #6)","Dial L for Loser (The Clique, #6)",,3.8,11736,11892,508,397,1114,3113,3104,4164
9709,The Harvard Lampoon,2012.0,Unknown,The Hunger Pains: A Parody,en-GB,3.89,8619,8833,728,730,770,1476,1660,4197
9725,Neal Shusterman,2014.0,UnDivided,"UnDivided (Unwind, #4)",eng,4.48,11403,13031,1833,47,133,1076,3981,7794
9734,Robert Muchamore,2007.0,Mad Dogs,"Mad Dogs (Cherub, #8)",eng,4.25,10258,10713,193,64,279,1663,3585,5122
9740,Rick Riordan,2009.0,Percy Jackson and the Sword of Hades,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5)",,4.28,14502,14622,357,125,368,2272,4327,7530
9742,Cathy Hopkins,2001.0,"Mates, Dates, and Inflatable Bras","Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",eng,3.73,10270,10572,202,246,908,3411,2912,3095
9744,"Roger Lea MacBride, David Gilleece",1993.0,Little House on Rocky Ridge,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)",en-US,3.83,14135,14248,135,211,914,4243,4638,4242
9752,Meg Wolitzer,2014.0,Unknown,Belzhar,,3.46,10432,11634,2208,477,1524,3832,3730,2071
9763,Carol Lynch Williams,2009.0,The Chosen One,The Chosen One,eng,3.85,12865,13426,2166,290,902,3243,5073,3918
9774,Derek Landy,2010.0,Mortal Coil,"Mortal Coil (Skulduggery Pleasant, #5)",eng,4.48,10972,12063,494,49,133,1069,3544,7268
9813,Natasha Friend,2004.0,Perfect,Perfect,eng,3.77,11497,11648,1106,232,961,3362,3746,3347
9837,Andrew  Smith,2014.0,Grasshopper Jungle,Grasshopper Jungle,eng,3.66,11890,13077,2898,752,1360,3093,4229,3643
9843,John Marsden,1999.0,The Other Side of Dawn,"The Other Side of Dawn (Tomorrow, #7)",,4.21,10443,11682,341,47,265,1895,4448,5027
9849,"Joan Aiken, Pat Marriott",1962.0,The Wolves of Willoughby Chase ,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)",,4.08,13463,14743,947,193,581,2901,5305,5763
9855,Alex Flinn,2008.0,A Kiss in Time,A Kiss in Time,en-US,3.77,15684,17889,1767,386,1493,4944,6108,4958
9861,Eva Ibbotson,1981.0,A Countess Below Stairs,A Countess Below Stairs,en-US,3.88,14422,16219,1661,336,1090,3934,5764,5095
9867,Sharon M. Draper,2006.0,Copper Sun,Copper Sun,eng,4.3,9795,10251,1392,107,312,1313,3178,5341
9876,Melina Marchetta,2011.0,Froi of the Exiles,"Froi of the Exiles (Lumatere Chronicles, #2)",eng,4.3,12775,14215,1775,259,453,1657,4221,7625
9880,Lauren Morrill,2012.0,Meant to Be,Meant to Be,eng,3.72,13803,14588,1974,456,1211,4120,4964,3837
9882,Scott Westerfeld,2014.0,Afterworlds,Afterworlds (Afterworlds #1),eng,3.72,13813,15054,2727,595,1306,3785,5349,4019
9897,Robert Muchamore,2006.0,Divine Madness,"Divine Madness (Cherub, #5)",eng,4.17,9640,10694,273,77,378,1861,3729,4649
9917,Jennifer Echols,2012.0,Such a Rush,Such a Rush,eng,3.84,13370,13796,1149,429,1014,3207,4845,4301
9920,"Kami Garcia, Margaret Stohl",2011.0,Dream Dark,"Dream Dark (Caster Chronicles, #2.5)",eng,3.76,12142,14458,888,252,1211,4517,4317,4161
9924,Scott Westerfeld,2006.0,"Blue Noon (Midnighters, #3)","Blue Noon (Midnighters, #3)",eng,3.85,14053,15120,830,204,958,4140,5370,4448
9925,Mary Hoffman,2002.0,City of Masks,"City of Masks (Stravaganza, #1)",eng,3.9,12048,13385,555,314,758,3154,4872,4287
9937,Caragh M. O'Brien,2012.0,Promised,"Promised (Birthmarked, #3)",en-US,3.77,11766,12884,1260,256,1098,3565,4392,3573
